decimalLongitude,decimalLatitude,basisOfRecord,scientificName,remark
129.000826,35.245177,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
128.21162,36.48291,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
128.192829,36.481047,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
128.192829,36.481047,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
127.580816,36.071055,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
127.580816,36.071055,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
129.000926,35.244925,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
128.21151,36.48281,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
127.012829,34.41083,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
129.060771,35.23563,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
127.580816,36.071055,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
127.573713,36.071676,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
129.06073,35.235793,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
129.06073,35.235793,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
129.06073,35.235793,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
129.000625,35.245333,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
128.19284,36.48115,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
128.19284,36.48115,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
128.19303,36.48109,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
127.01180600000001,34.405964,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
129.060541,35.234612,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
129.060541,35.234612,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
129.060541,35.234612,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
117.345373,40.650518,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
133.473074,45.197145,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
128.346863,36.840717,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
126.622337,36.669967,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
126.622337,36.669967,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
128.346863,36.840717,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.914009,43.190394,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.91135,43.188777,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
127.221822,37.593524,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
126.90366,37.59624,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
126.90366,37.59624,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
126.653461,36.706614,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
126.653461,36.706614,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
126.633608,36.664917,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
126.633608,36.664917,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
126.630128,36.693175,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
127.03465,37.541958,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
126.5231,37.702291,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
115.787063,39.705095,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
116.371228,40.482829,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.958897,43.414057,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.97647,43.210409,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.976557,43.212006,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.406866,43.871032,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
132.163382,43.20821,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
132.160972,43.207369,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
140.687637,42.895023,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
130.750803,42.411277,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.876416,42.954214,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
132.098849,43.260289,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.977826,43.218536,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
133.696935,42.880649,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.165741,42.605766,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
130.67217,42.64055,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
137.659242,36.697147,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.650056,48.645339,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
128.117722,51.444744,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.907241,43.014139,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.650117,48.645244,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.9919,43.2239,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.9423,43.3571,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.9268,43.3527,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.9035,43.3711,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.942,43.3572,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
132.1246,43.35,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.942,43.3572,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.9035,43.3711,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.9423,43.3571,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
145.50019699999999,43.880705,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
132.646572,44.484703,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.99545,45.060144,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
132.004267,45.149506,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
133.174472,43.098319,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.984258,43.730936,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.988497,43.734592,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
133.285002,36.338326,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
116.767242,40.560108,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
132.454094,43.878436,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
128.168214,51.525019,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.876388,42.955475,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.925415,43.00489,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.865448,43.023441,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
115.748733,40.163578,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
140.891762,40.430438,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.74595,42.986874,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.210983,42.578716,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.90062,43.057339,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.218039,42.604225,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.877588,42.958538,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
139.445405,36.751213,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
139.432755,36.782178,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
141.0309,45.342392,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
139.802167,36.949596,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.0447,48.3603,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.9235,43.117,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
145.513292,43.858586,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
127.034592,37.542345,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
127.034317,37.543118,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
126.256602,37.172576,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
142.541044,46.710549,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
137.800918,35.960212,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.916076,43.000986,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.972008,43.22737,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.978142,43.229632,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
126.889325,37.400715,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
132.20758,43.641467,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.84732,43.5998,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
132.898743,43.174973,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.341269,43.330351,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.184319,42.978948,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.354724,43.23214,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.551781,43.366022,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.557657,43.353652,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.150266,42.990772,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.128277,42.844898,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.359426,43.296915,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.311343,43.273868,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.182786,42.982272,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.310572,43.274716,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.184071,42.979306,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.138255,43.01807,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.188559,42.987946,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.188415,42.988746,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
129.498763,45.594047,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
129.504547,45.595317,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
128.433111,36.897028,PRESERVED_SPECIMEN,Quercus mongolica,Quercus mongolica
126.635323,36.718375,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
145.528503,43.85182,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
145.526505,43.852195,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
145.505555,43.862812,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
145.504897,43.863022,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.144593,43.019428,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.923936,42.990027,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
132.151359,43.227291,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
132.148436,43.225777,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
132.151151,43.227797,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.721473,42.918491,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
132.14573,43.213642,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.987007,43.221166,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.71481,42.906161,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.734013,42.906163,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.877291,42.958277,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
144.101161,43.438391,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
142.356063,43.323044,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.442462,43.926772,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.445527,43.925889,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.444862,43.925446,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
126.53714,52.921757,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
130.841493,49.128852,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
127.784308,52.00022,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
136.745048,50.274233,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.054139,48.471736,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
136.779323,50.275075,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.250427,42.790421,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.72405,42.91498,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.463937,43.92825,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.46461,43.927634,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.72418,42.91506,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.740056,42.916911,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.442847,43.929367,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.44249,43.926745,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.445003,43.932962,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.446557,43.93555,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.445611,43.923975,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.44291,43.929017,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.442891,43.929607,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.445465,43.924463,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.445329,43.935502,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.717848,42.920075,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.727416,42.912436,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.442091,43.928808,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.440257,43.930566,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.458698,43.934198,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.465211,43.927454,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.740422,42.916852,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.442485,43.926744,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.466482,43.927061,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.720295,42.909869,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.437824,43.930775,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
132.720697,42.893575,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.441491,43.928051,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.445056,43.932914,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.442512,43.926729,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.928106,43.013194,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
141.255387,38.989376,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
143.303073,42.931129,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
136.689856,50.265103,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
139.083633,36.743985,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.92317,42.990226,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
142.159714,46.013942,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
142.738225,46.899334,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
126.53216,33.368667,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.44888,43.958559,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.447176,43.958199,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.519417,43.937138,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.468876,43.921312,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.642075,43.365203,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
139.691026,36.922666,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.641831,43.365269,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.515796,43.92596,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.990893,43.222894,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
132.979165,48.66399,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
126.537163,52.92196,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
115.772775,40.567803,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
115.774917,40.565462,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.451113,43.958381,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.823636,43.562958,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.82324499999999,43.563274,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.437908,43.940507,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.459442,43.921915,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.430325,43.932183,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.512868,43.939556,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.446178,43.946854,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.455434,43.921409,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.455222,43.921249,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.830708,43.559982,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
145.487258,43.869786,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
141.266846,42.964821,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
141.231766,42.958927,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
141.311222,43.05525,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
141.231766,42.958927,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
126.649944,36.46625,PRESERVED_SPECIMEN,Quercus mongolica,Quercus mongolica
136.954426,50.565554,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
134.7686,48.2737,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
145.545853,43.9274,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
145.050208,43.801041,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
130.707839,42.542989,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
129.051117,35.279245,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
129.163192,35.184758,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.916322,42.99922,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
129.163397,35.184713,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
133.717317,43.245986,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
133.000075,43.002272,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
130.308354,33.418155,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.99980300000001,45.158172,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.982637,44.43135,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.9635,44.915672,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
132.003267,45.154531,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
138.208654,36.823072,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
139.451767,36.769539,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
135.056747,48.185105,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
127.091661,37.394826,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
137.626633,36.246869,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
137.553283,36.193317,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
140.68917,38.727805,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
126.993646,37.555072,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
144.230881,43.995022,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
141.167695,42.965033,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
126.992072,37.551342,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
126.992072,37.551342,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
138.288656,36.069529,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
127.025306,37.687412,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
127.002792,37.603436,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
126.9689,37.63798,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
128.86,37.77111,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
127.7595,38.12332,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
128.4024,38.24275,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
127.918365,35.607863,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.942128,43.745439,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.663067,43.918719,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.660808,43.917983,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.921585,43.001864,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
131.925546,43.004015,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
116.052911,40.077295,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
116.058686,40.07842,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
116.060081,40.077931,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
116.059731,40.077825,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
126.962743,37.585749,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
127.198526,37.474624,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
128.9139,37.74972,HUMAN_OBSERVATION,Quercus mongolica,Quercus mongolica
